shoe_name,brand,model,catalog_id,size,data_reliability_warning,is_duplicate_catalog_data,duplicate_of_shoe,analysis_period_days,data_date_range_start,data_date_range_end,sales_count_display,sales_count_raw,hit_api_limit,sales_velocity_display,sales_velocity_raw,velocity_is_minimum,consigned_sales_this_size,consigned_percentage_this_size,total_sales_all_sizes,total_active_sizes,avg_sale_price_this_size,price_based_on_recent_only,min_sale_price_this_size,max_sale_price_this_size,price_range_this_size,search_terms_used,error_message,analysis_timestamp
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥0.717,0.717,True,53,26.5,2317,12,100.79,True,29.0,146.0,117.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,5.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥0.837,0.837,True,55,27.5,2317,12,99.47,True,36.0,141.0,105.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,6,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥1.471,1.471,True,11,5.5,2317,12,57.6,True,29.0,112.0,83.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,6.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥1.626,1.626,True,11,5.5,2317,12,55.08,True,36.0,116.0,80.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,7,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥1.258,1.258,True,41,20.5,2317,12,87.36,True,44.0,119.0,75.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,7.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥3.448,3.448,True,12,6.0,2317,12,45.75,True,36.0,95.0,59.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,8,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥1.709,1.709,True,20,10.0,2317,12,55.54,True,36.0,104.0,68.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,8.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥1.515,1.515,True,22,11.0,2317,12,55.64,True,29.0,118.0,89.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,9,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥0.926,0.926,True,20,10.0,2317,12,65.58,True,29.0,116.0,87.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,9.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥0.84,0.84,True,34,17.0,2317,12,70.33,True,36.0,139.0,103.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,≥200,200,True,≥0.627,0.627,True,38,19.0,2317,12,94.47,True,36.0,144.0,108.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
IF6490 HANDBALL SPEZIAL (Women's),adidas,,wmns-handball-spezial-earth-strata-gum-if6490,10.5,Data appears complete,False,,482,2024-03-29T10:14:00.278Z,2025-07-25T01:22:45.576Z,117,117,False,0.244,0.244,False,19,16.2,2317,12,92.91,False,29.0,147.0,118.0,IF6490 HANDBALL SPEZIAL (Women's); IF6490 HANDBALL SPEZIAL; Adidas Handball Spezial; Handball Spezial; (Women's),,2025-07-25T01:53:21.029020
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥0.509,0.509,True,41,20.5,2319,12,86.06,True,53.0,129.0,76.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,5.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥0.683,0.683,True,36,18.0,2319,12,82.73,True,30.0,147.0,117.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,6,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥0.917,0.917,True,41,20.5,2319,12,82.57,True,30.0,140.0,110.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,6.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥1.13,1.13,True,56,28.0,2319,12,84.31,True,30.0,139.0,109.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,7,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥1.235,1.235,True,45,22.5,2319,12,87.18,True,56.0,139.0,83.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,7.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥1.266,1.266,True,43,21.5,2319,12,81.7,True,48.0,125.0,77.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,8,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥1.299,1.299,True,42,21.0,2319,12,79.53,True,30.0,120.0,90.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,8.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥0.855,0.855,True,39,19.5,2319,12,80.88,True,30.0,120.0,90.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,9,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥0.778,0.778,True,34,17.0,2319,12,82.61,True,53.0,126.0,73.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,9.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥0.59,0.59,True,47,23.5,2319,12,88.15,True,30.0,114.0,84.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,≥200,200,True,≥0.565,0.565,True,44,22.0,2319,12,90.94,True,30.0,120.0,90.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
ID0478 SAMBA OG (Women's),adidas,,wmns-samba-og-cream-white-sand-strata-id0478,10.5,Data appears complete,False,,555,2024-01-16T22:51:35.207Z,2025-07-25T00:09:00.330Z,119,119,False,0.218,0.218,False,24,20.2,2319,12,107.98,False,66.0,178.0,112.0,ID0478 SAMBA OG; Samba OG; ID0478 SAMBA OG (Women's); (Women's); Adidas Samba,,2025-07-25T01:53:24.323601
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,3.5,Data appears complete,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,177,177,False,2.603,2.603,False,32,18.1,1577,8,101.81,False,86.0,137.0,51.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,4,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,≥200,200,True,≥5.714,5.714,True,43,21.5,1577,8,103.13,True,88.0,185.0,97.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,4.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,≥200,200,True,≥15.385,15.385,True,40,20.0,1577,8,106.43,True,99.0,147.0,48.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,≥200,200,True,≥33.333,33.333,True,30,15.0,1577,8,113.02,True,107.0,226.0,119.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,5.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,≥200,200,True,≥33.333,33.333,True,46,23.0,1577,8,137.9,True,124.0,195.0,71.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,6,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,≥200,200,True,≥40.0,40.0,True,48,24.0,1577,8,142.18,True,90.0,188.0,98.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,6.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,≥200,200,True,≥40.0,40.0,True,35,17.5,1577,8,168.58,True,142.0,206.0,64.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
DQ8423-102 JORDAN 1 MID (GS),Air Jordan,,air-jordan-4-retro-og-gs-white-cement-2025-ib4171-100,7,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,68,2025-05-17T17:48:45.934Z,2025-07-25T01:53:08.505Z,≥200,200,True,≥50.0,50.0,True,42,21.0,1577,8,178.08,True,162.0,200.0,38.0,(GS); Jordan 1; DQ8423-102 JORDAN 1 MID; Air Jordan 1 Mid; DQ8423-102 JORDAN 1 MID (GS); Air Jordan 1,,2025-07-25T01:53:26.686596
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,7,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,39,39,False,0.193,0.193,False,4,10.3,1338,12,301.79,False,153.0,520.0,367.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,7.5,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,43,43,False,0.209,0.209,False,5,11.6,1338,12,316.53,False,178.0,599.0,421.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,8,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,86,86,False,0.404,0.404,False,15,17.4,1338,12,334.86,False,160.0,743.0,583.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,8.5,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,137,137,False,0.623,0.623,False,15,10.9,1338,12,319.86,False,165.0,625.0,460.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,9,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,154,154,False,0.7,0.7,False,23,14.9,1338,12,325.66,False,169.0,620.0,451.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,9.5,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,143,143,False,0.899,0.899,False,27,18.9,1338,12,304.67,False,164.0,670.0,506.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,≥200,200,True,≥1.418,1.418,True,41,20.5,1338,12,295.97,True,158.0,757.0,599.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,10.5,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,159,159,False,0.855,0.855,False,15,9.4,1338,12,340.57,False,149.0,760.0,611.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,11,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,147,147,False,0.754,0.754,False,23,15.6,1338,12,350.97,False,174.0,885.0,711.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,11.5,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,91,91,False,0.416,0.416,False,10,11.0,1338,12,416.9,False,192.0,810.0,618.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,12,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,123,123,False,0.778,0.778,False,21,17.1,1338,12,351.6,False,158.0,780.0,622.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
FV5029-003 JORDAN 4 Rare Air (Mens),Air Jordan,,air-jordan-4-retro-rare-air-fv5029-003,12.5,Data appears complete,False,,220,2024-12-16T04:57:15.639Z,2025-07-25T01:45:19.266Z,16,16,False,0.086,0.086,False,3,18.8,1338,12,402.68,False,205.0,554.0,349.0,FV5029-003 JORDAN 4 Rare Air (Mens); Rare Air; FV5029-003 JORDAN 4; Jordan 4; Air Jordan 4; Jordan 4 Rare Air; Rare Air (Mens),,2025-07-25T01:53:32.544068
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,3.5,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,1,1,False,1.0,1.0,False,0,0.0,430,8,160.0,False,160.0,160.0,,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,4,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,8,8,False,0.276,0.276,False,0,0.0,430,8,141.75,False,119.0,166.0,47.0,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,4.5,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,9,9,False,0.818,0.818,False,0,0.0,430,8,140.66,False,120.0,160.0,40.0,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,5,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,27,27,False,0.844,0.844,False,5,18.5,430,8,153.51,False,121.0,186.0,65.0,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,5.5,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,54,54,False,0.885,0.885,False,8,14.8,430,8,150.66,False,122.0,330.0,208.0,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,6,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,72,72,False,0.935,0.935,False,12,16.7,430,8,150.62,False,118.0,212.0,94.0,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,6.5,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,102,102,False,0.761,0.761,False,17,16.7,430,8,157.73,False,119.0,500.0,381.0,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB4171-003 JORDAN 4 Rare Air (GS),Air Jordan,,air-jordan-4-retro-gs-rare-air-ib4171-003,7,Data appears complete,False,,134,2025-03-13T00:33:49.797Z,2025-07-25T01:47:24.613Z,157,157,False,1.217,1.217,False,19,12.1,430,8,166.37,False,142.0,453.0,311.0,IB4171-003 JORDAN 4 Rare Air (GS); Rare Air; Jordan 4; Rare Air (GS); Air Jordan 4; Jordan 4 Rare Air; IB4171-003 JORDAN 4,,2025-07-25T01:53:34.661914
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,7,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,2,2,False,0.667,0.667,False,1,50.0,35,10,249.0,False,209.0,289.0,80.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,7.5,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,1,1,False,1.0,1.0,False,0,0.0,35,10,291.0,False,291.0,291.0,,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,8,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,2,2,False,0.25,0.25,False,0,0.0,35,10,248.5,False,206.0,291.0,85.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
